,Date,weekday,cakes,pies,cookies,smoothies,coffee,promotion
4413,2018-01-31,Wednesday,48,15,16,53,95,promotion
4414,2018-02-01,Thursday,9,59,41,19,32,none
4415,2018-02-02,Friday,4,33,104,39,20,none
4416,2018-02-03,Saturday,37,54,1,27,51,none
4417,2018-02-04,Sunday,15,12,13,11,98,none
4418,2018-02-05,Monday,37,48,2,3,84,none
4419,2018-02-06,Tuesday,18,49,49,56,22,none
4420,2018-02-07,Wednesday,20,59,61,26,95,promotion
4421,2018-02-08,Thursday,25,9,34,7,94,none
4422,2018-02-09,Friday,25,50,76,35,91,promotion
4423,2018-02-10,Saturday,36,45,40,68,97,promotion
4424,2018-02-11,Sunday,2,41,76,13,81,promotion
4425,2018-02-12,Monday,13,49,108,17,16,promotion
4426,2018-02-13,Tuesday,21,35,67,21,16,none
4427,2018-02-14,Wednesday,8,38,28,34,7,none
4428,2018-02-15,Thursday,23,36,85,29,31,promotion
4429,2018-02-16,Friday,45,46,1,20,60,none
4430,2018-02-17,Saturday,16,41,26,43,48,none
4431,2018-02-18,Sunday,33,58,37,55,21,promotion
4432,2018-02-19,Monday,34,11,98,31,94,promotion
4433,2018-02-20,Tuesday,14,48,1,53,22,none
4434,2018-02-21,Wednesday,2,24,99,33,61,promotion
4435,2018-02-22,Thursday,4,57,81,28,32,promotion
4436,2018-02-23,Friday,40,39,89,45,68,promotion
4437,2018-02-24,Saturday,37,5,57,48,4,none
4438,2018-02-25,Sunday,39,53,24,47,5,none
4439,2018-02-26,Monday,28,56,86,68,21,promotion
4440,2018-02-27,Tuesday,35,48,26,57,62,promotion
4441,2018-02-28,Wednesday,46,27,46,66,67,promotion
4442,2018-03-01,Thursday,39,8,17,38,12,none
4443,2018-03-02,Friday,48,53,93,68,13,promotion
4444,2018-03-03,Saturday,26,52,60,27,38,promotion
4445,2018-03-04,Sunday,17,27,20,38,9,none
4446,2018-03-05,Monday,49,26,70,25,87,promotion
4447,2018-03-06,Tuesday,10,42,13,72,44,none
4448,2018-03-07,Wednesday,26,21,3,62,41,none
4449,2018-03-08,Thursday,1,32,44,72,56,promotion
4450,2018-03-09,Friday,16,47,50,12,13,none
4451,2018-03-10,Saturday,17,56,99,41,91,promotion
4452,2018-03-11,Sunday,43,55,64,14,91,promotion
4453,2018-03-12,Monday,37,3,87,15,82,promotion
4454,2018-03-13,Tuesday,8,56,35,3,40,none
4455,2018-03-14,Wednesday,24,5,6,16,56,none
4456,2018-03-15,Thursday,41,31,32,14,4,none
4457,2018-03-16,Friday,39,29,56,42,6,none
4458,2018-03-17,Saturday,46,14,41,11,24,none
4459,2018-03-18,Sunday,38,26,84,33,49,promotion
4460,2018-03-19,Monday,38,30,39,40,46,none
4461,2018-03-20,Tuesday,5,50,59,40,42,none
4462,2018-03-21,Wednesday,35,19,57,22,43,none
4463,2018-03-22,Thursday,23,23,37,47,52,none
4464,2018-03-23,Friday,31,5,64,22,47,none
4465,2018-03-24,Saturday,34,51,88,54,54,promotion
4466,2018-03-25,Sunday,28,56,89,61,75,promotion
4467,2018-03-26,Monday,8,52,117,68,69,promotion
4468,2018-03-27,Tuesday,14,46,40,6,88,none
4469,2018-03-28,Wednesday,26,33,74,43,81,promotion
4470,2018-03-29,Thursday,38,40,109,39,62,promotion
4471,2018-03-30,Friday,32,18,63,25,14,none
4472,2018-03-31,Saturday,37,3,23,32,45,none
4473,2018-04-01,Sunday,48,29,83,17,48,promotion
4474,2018-04-02,Monday,40,57,48,25,4,none
4475,2018-04-03,Tuesday,9,28,50,47,91,promotion
4476,2018-04-04,Wednesday,19,15,59,21,35,none
4477,2018-04-05,Thursday,21,21,98,41,45,promotion
4478,2018-04-06,Friday,26,33,111,6,3,none
4479,2018-04-07,Saturday,40,56,82,11,78,promotion
4480,2018-04-08,Sunday,30,25,93,23,87,promotion
4481,2018-04-09,Monday,3,12,62,31,13,none
4482,2018-04-10,Tuesday,41,15,14,40,10,none
4483,2018-04-11,Wednesday,18,15,78,43,81,promotion
4484,2018-04-12,Thursday,41,46,26,4,4,none
4485,2018-04-13,Friday,40,45,35,49,65,promotion
4486,2018-04-14,Saturday,34,37,14,38,58,none
4487,2018-04-15,Sunday,4,9,91,36,13,none
4488,2018-04-16,Monday,27,46,34,67,35,promotion
4489,2018-04-17,Tuesday,48,54,82,5,61,promotion
4490,2018-04-18,Wednesday,25,26,57,57,1,none
4491,2018-04-19,Thursday,31,50,114,21,22,promotion
4492,2018-04-20,Friday,2,50,90,50,29,promotion
4493,2018-04-21,Saturday,43,24,118,62,66,promotion
4494,2018-04-22,Sunday,19,41,108,21,27,promotion
4495,2018-04-23,Monday,8,10,54,45,65,none
4496,2018-04-24,Tuesday,44,52,113,45,86,promotion
4497,2018-04-25,Wednesday,6,41,48,37,23,none
4498,2018-04-26,Thursday,41,46,110,66,35,promotion
4499,2018-04-27,Friday,38,26,53,13,98,promotion
4500,2018-04-28,Saturday,20,11,107,65,90,promotion
4501,2018-04-29,Sunday,35,53,101,10,72,promotion
4502,2018-04-30,Monday,22,16,94,15,12,none
4503,2018-05-01,Tuesday,37,41,71,63,86,promotion
4504,2018-05-02,Wednesday,25,40,105,48,87,promotion
4505,2018-05-03,Thursday,31,39,81,60,8,promotion
4506,2018-05-04,Friday,2,5,30,9,34,none
4507,2018-05-05,Saturday,1,34,68,54,28,none
4508,2018-05-06,Sunday,25,11,15,6,58,none
4509,2018-05-07,Monday,46,58,20,43,72,promotion
4510,2018-05-08,Tuesday,48,54,93,34,71,promotion
4511,2018-05-09,Wednesday,5,35,111,6,26,none
4512,2018-05-10,Thursday,1,3,36,36,4,none
4513,2018-05-11,Friday,37,48,36,8,9,none
4514,2018-05-12,Saturday,21,5,98,37,46,promotion
4515,2018-05-13,Sunday,5,37,64,60,79,promotion
4516,2018-05-14,Monday,6,35,10,20,83,none
4517,2018-05-15,Tuesday,15,54,38,30,60,none
4518,2018-05-16,Wednesday,23,35,94,49,72,promotion
4519,2018-05-17,Thursday,16,19,116,52,64,promotion
4520,2018-05-18,Friday,20,45,67,72,19,promotion
4521,2018-05-19,Saturday,13,6,115,51,20,promotion
4522,2018-05-20,Sunday,40,54,79,6,39,promotion
4523,2018-05-21,Monday,33,28,8,30,31,none
4524,2018-05-22,Tuesday,31,20,2,29,15,none
4525,2018-05-23,Wednesday,21,54,107,2,16,none
4526,2018-05-24,Thursday,21,17,110,69,69,promotion
4527,2018-05-25,Friday,6,36,75,51,95,promotion
4528,2018-05-26,Saturday,11,42,42,69,99,promotion
4529,2018-05-27,Sunday,25,39,15,13,12,none
4530,2018-05-28,Monday,12,29,3,40,82,none
4531,2018-05-29,Tuesday,22,12,85,24,74,promotion
4532,2018-05-30,Wednesday,7,59,93,15,34,promotion
4533,2018-05-31,Thursday,2,48,49,30,78,promotion
4534,2018-06-01,Friday,14,59,102,63,38,promotion
4535,2018-06-02,Saturday,16,58,107,47,82,promotion
4536,2018-06-03,Sunday,48,1,71,60,37,promotion
4537,2018-06-04,Monday,44,19,109,10,30,promotion
4538,2018-06-05,Tuesday,22,38,77,72,51,promotion
4539,2018-06-06,Wednesday,4,39,117,31,44,promotion
4540,2018-06-07,Thursday,30,15,71,18,25,none
4541,2018-06-08,Friday,10,12,112,68,59,promotion
4542,2018-06-09,Saturday,25,38,76,63,2,promotion
4543,2018-06-10,Sunday,37,11,23,17,56,none
4544,2018-06-11,Monday,21,24,23,32,61,none
4545,2018-06-12,Tuesday,38,8,23,1,49,none
4546,2018-06-13,Wednesday,47,24,114,37,44,promotion
4547,2018-06-14,Thursday,20,25,99,38,51,promotion
4548,2018-06-15,Friday,41,18,16,7,98,none
4549,2018-06-16,Saturday,4,17,29,11,35,none
4550,2018-06-17,Sunday,38,57,25,69,96,promotion
4551,2018-06-18,Monday,4,29,55,50,71,promotion
4552,2018-06-19,Tuesday,21,51,52,1,93,promotion
4553,2018-06-20,Wednesday,39,56,76,57,45,promotion
4554,2018-06-21,Thursday,31,22,46,11,78,none
4555,2018-06-22,Friday,34,19,42,56,46,none
4556,2018-06-23,Saturday,26,12,75,3,86,promotion
4557,2018-06-24,Sunday,42,25,8,29,58,none
4558,2018-06-25,Monday,45,26,113,70,85,promotion
4559,2018-06-26,Tuesday,23,27,38,12,83,none
4560,2018-06-27,Wednesday,38,39,83,61,64,promotion
4561,2018-06-28,Thursday,3,47,86,18,88,promotion
4562,2018-06-29,Friday,28,16,93,64,5,promotion
4563,2018-06-30,Saturday,47,59,8,52,92,promotion
4564,2018-07-01,Sunday,38,56,54,51,25,promotion
4565,2018-07-02,Monday,29,38,33,16,13,none
4566,2018-07-03,Tuesday,36,34,1,41,30,none
4567,2018-07-04,Wednesday,48,22,35,6,93,promotion
4568,2018-07-05,Thursday,34,14,115,19,23,promotion
4569,2018-07-06,Friday,26,31,108,62,74,promotion
4570,2018-07-07,Saturday,11,21,102,55,19,promotion
4571,2018-07-08,Sunday,40,31,93,69,35,promotion
4572,2018-07-09,Monday,9,28,30,21,16,none
4573,2018-07-10,Tuesday,18,35,71,3,91,promotion
4574,2018-07-11,Wednesday,26,30,69,20,12,none
4575,2018-07-12,Thursday,8,3,10,3,18,none
4576,2018-07-13,Friday,30,12,8,48,29,none
4577,2018-07-14,Saturday,40,28,83,64,46,promotion
4578,2018-07-15,Sunday,42,35,109,10,20,promotion
4579,2018-07-16,Monday,21,55,95,12,81,promotion
4580,2018-07-17,Tuesday,34,2,78,7,19,none
4581,2018-07-18,Wednesday,11,52,110,52,89,promotion
4582,2018-07-19,Thursday,13,10,90,19,6,none
4583,2018-07-20,Friday,48,23,104,70,59,promotion
4584,2018-07-21,Saturday,3,24,35,61,82,promotion
4585,2018-07-22,Sunday,33,25,112,3,59,promotion
4586,2018-07-23,Monday,25,4,106,38,47,promotion
4587,2018-07-24,Tuesday,6,34,46,36,28,none
4588,2018-07-25,Wednesday,20,25,21,68,81,promotion
4589,2018-07-26,Thursday,1,28,108,68,86,promotion
4590,2018-07-27,Friday,18,52,89,64,95,promotion
4591,2018-07-28,Saturday,24,13,16,69,61,none
4592,2018-07-29,Sunday,47,40,80,34,2,promotion
4593,2018-07-30,Monday,21,27,86,72,4,promotion
4594,2018-07-31,Tuesday,37,38,44,65,49,promotion
4595,2018-08-01,Wednesday,37,53,56,44,64,promotion
4596,2018-08-02,Thursday,13,32,71,12,73,promotion
4597,2018-08-03,Friday,45,39,31,52,93,promotion
4598,2018-08-04,Saturday,37,29,23,12,15,none
4599,2018-08-05,Sunday,16,37,33,57,81,promotion
4600,2018-08-06,Monday,38,20,114,37,10,promotion
4601,2018-08-07,Tuesday,25,6,19,12,55,none
4602,2018-08-08,Wednesday,46,48,11,15,2,none
4603,2018-08-09,Thursday,21,8,94,24,86,promotion
4604,2018-08-10,Friday,8,16,91,31,8,none
4605,2018-08-11,Saturday,47,35,76,2,9,none
4606,2018-08-12,Sunday,24,14,27,38,55,none
4607,2018-08-13,Monday,21,25,30,43,26,none
4608,2018-08-14,Tuesday,6,54,81,44,90,promotion
4609,2018-08-15,Wednesday,8,56,73,58,35,promotion
4610,2018-08-16,Thursday,37,48,9,33,74,promotion
4611,2018-08-17,Friday,48,44,35,32,60,promotion
4612,2018-08-18,Saturday,10,20,93,10,25,none
4613,2018-08-19,Sunday,6,58,39,8,26,none
4614,2018-08-20,Monday,26,49,105,41,62,promotion
4615,2018-08-21,Tuesday,34,12,1,4,66,none
4616,2018-08-22,Wednesday,21,35,101,61,7,promotion
4617,2018-08-23,Thursday,1,25,27,20,82,none
4618,2018-08-24,Friday,34,22,15,24,91,none
4619,2018-08-25,Saturday,20,50,60,42,49,promotion
4620,2018-08-26,Sunday,10,23,99,52,76,promotion
4621,2018-08-27,Monday,3,57,33,68,71,promotion
4622,2018-08-28,Tuesday,17,34,52,14,3,none
4623,2018-08-29,Wednesday,24,52,104,5,12,none
4624,2018-08-30,Thursday,26,40,101,18,22,promotion
4625,2018-08-31,Friday,43,44,85,9,77,promotion
4626,2018-09-01,Saturday,17,33,58,59,83,promotion
4627,2018-09-02,Sunday,18,19,4,23,45,none
4628,2018-09-03,Monday,41,17,32,5,63,none
4629,2018-09-04,Tuesday,18,6,15,69,88,none
4630,2018-09-05,Wednesday,38,32,2,37,41,none
4631,2018-09-06,Thursday,42,21,96,50,70,promotion
4632,2018-09-07,Friday,39,28,33,64,88,promotion
4633,2018-09-08,Saturday,13,43,119,26,75,promotion
4634,2018-09-09,Sunday,7,22,114,28,67,promotion
4635,2018-09-10,Monday,48,7,98,38,46,promotion
4636,2018-09-11,Tuesday,25,24,12,74,9,none
4637,2018-09-12,Wednesday,34,49,75,55,59,promotion
4638,2018-09-13,Thursday,15,40,115,58,95,promotion
4639,2018-09-14,Friday,6,56,50,44,80,promotion
4640,2018-09-15,Saturday,10,32,13,1,63,none
4641,2018-09-16,Sunday,38,53,67,27,55,promotion
4642,2018-09-17,Monday,39,9,6,72,61,none
4643,2018-09-18,Tuesday,12,57,16,21,89,none
4644,2018-09-19,Wednesday,26,43,24,1,65,none
4645,2018-09-20,Thursday,17,53,51,27,52,none
4646,2018-09-21,Friday,20,36,29,21,98,promotion
4647,2018-09-22,Saturday,24,28,15,6,86,none
4648,2018-09-23,Sunday,49,36,107,70,47,promotion
4649,2018-09-24,Monday,10,2,54,21,49,none
4650,2018-09-25,Tuesday,43,58,64,22,49,promotion
4651,2018-09-26,Wednesday,42,39,21,21,40,none
4652,2018-09-27,Thursday,42,35,105,46,36,promotion
4653,2018-09-28,Friday,40,29,6,45,94,promotion
4654,2018-09-29,Saturday,27,37,52,5,86,promotion
4655,2018-09-30,Sunday,43,23,21,65,26,none
4656,2018-10-01,Monday,12,10,101,55,38,promotion
4657,2018-10-02,Tuesday,8,32,95,37,13,none
4658,2018-10-03,Wednesday,28,47,61,72,58,promotion
4659,2018-10-04,Thursday,33,58,52,25,22,none
4660,2018-10-05,Friday,31,26,66,34,25,none
4661,2018-10-06,Saturday,23,3,38,68,24,none
4662,2018-10-07,Sunday,30,6,87,65,35,promotion
4663,2018-10-08,Monday,33,32,57,41,46,promotion
4664,2018-10-09,Tuesday,3,30,23,7,96,none
4665,2018-10-10,Wednesday,23,41,38,23,69,none
4666,2018-10-11,Thursday,48,25,80,70,64,promotion
4667,2018-10-12,Friday,41,54,21,69,98,promotion
4668,2018-10-13,Saturday,48,49,56,31,71,promotion
4669,2018-10-14,Sunday,25,31,49,16,32,none
4670,2018-10-15,Monday,15,21,48,59,27,none
4671,2018-10-16,Tuesday,3,14,109,22,57,promotion
4672,2018-10-17,Wednesday,4,57,42,44,85,promotion
4673,2018-10-18,Thursday,34,35,75,63,97,promotion
4674,2018-10-19,Friday,43,26,101,51,71,promotion
4675,2018-10-20,Saturday,37,45,100,66,4,promotion
4676,2018-10-21,Sunday,1,6,43,65,81,none
4677,2018-10-22,Monday,25,33,15,60,51,none
4678,2018-10-23,Tuesday,39,42,31,13,64,none
4679,2018-10-24,Wednesday,13,5,48,54,89,promotion
4680,2018-10-25,Thursday,16,36,92,69,7,promotion
4681,2018-10-26,Friday,27,24,65,49,31,none
4682,2018-10-27,Saturday,24,43,99,71,2,promotion
4683,2018-10-28,Sunday,30,59,6,45,98,promotion
4684,2018-10-29,Monday,17,3,59,56,57,none
4685,2018-10-30,Tuesday,19,19,52,31,7,none
4686,2018-10-31,Wednesday,46,11,79,72,25,promotion
4687,2018-11-01,Thursday,34,49,97,60,33,promotion
4688,2018-11-02,Friday,4,49,1,23,72,none
4689,2018-11-03,Saturday,39,28,68,19,3,none
4690,2018-11-04,Sunday,8,29,77,74,75,promotion
4691,2018-11-05,Monday,21,57,90,28,50,promotion
4692,2018-11-06,Tuesday,49,23,32,19,66,none
4693,2018-11-07,Wednesday,25,51,4,23,99,promotion
4694,2018-11-08,Thursday,3,38,108,45,67,promotion
4695,2018-11-09,Friday,11,34,72,50,96,promotion
4696,2018-11-10,Saturday,35,56,93,6,31,promotion
4697,2018-11-11,Sunday,25,10,112,52,60,promotion
4698,2018-11-12,Monday,1,47,53,49,35,none
4699,2018-11-13,Tuesday,7,21,14,28,47,none
4700,2018-11-14,Wednesday,14,44,48,3,94,promotion
4701,2018-11-15,Thursday,39,28,14,49,75,promotion
4702,2018-11-16,Friday,26,49,59,66,62,promotion
4703,2018-11-17,Saturday,28,36,63,32,77,promotion
4704,2018-11-18,Sunday,48,6,104,22,26,promotion
4705,2018-11-19,Monday,6,28,15,72,85,promotion
4706,2018-11-20,Tuesday,46,55,91,47,55,promotion
4707,2018-11-21,Wednesday,42,11,41,58,9,none
4708,2018-11-22,Thursday,24,38,61,10,73,promotion
4709,2018-11-23,Friday,25,38,23,49,31,none
4710,2018-11-24,Saturday,14,34,111,55,74,promotion
4711,2018-11-25,Sunday,22,49,65,28,84,promotion
4712,2018-11-26,Monday,14,24,111,33,16,none
4713,2018-11-27,Tuesday,3,52,28,15,85,none
4714,2018-11-28,Wednesday,42,36,113,8,80,promotion
4715,2018-11-29,Thursday,2,50,4,38,15,none
4716,2018-11-30,Friday,46,37,92,16,20,promotion
4717,2018-12-01,Saturday,1,9,64,16,51,none
4718,2018-12-02,Sunday,15,54,29,32,25,none
4719,2018-12-03,Monday,37,12,17,43,1,none
4720,2018-12-04,Tuesday,8,57,29,52,88,promotion
4721,2018-12-05,Wednesday,49,55,54,16,41,promotion
4722,2018-12-06,Thursday,10,14,116,59,53,promotion
4723,2018-12-07,Friday,45,56,22,39,27,none
4724,2018-12-08,Saturday,5,14,91,36,92,promotion
4725,2018-12-09,Sunday,17,47,106,11,43,promotion
4726,2018-12-10,Monday,17,22,58,42,37,none
4727,2018-12-11,Tuesday,17,32,69,68,72,promotion
4728,2018-12-12,Wednesday,4,17,44,46,64,none
4729,2018-12-13,Thursday,41,53,64,42,76,promotion
4730,2018-12-14,Friday,3,4,77,3,60,none
4731,2018-12-15,Saturday,33,46,53,61,30,promotion
4732,2018-12-16,Sunday,7,25,63,19,59,none
4733,2018-12-17,Monday,22,44,88,28,86,promotion
4734,2018-12-18,Tuesday,29,38,86,65,17,promotion
4735,2018-12-19,Wednesday,23,55,35,24,71,promotion
4736,2018-12-20,Thursday,28,22,7,23,21,none
4737,2018-12-21,Friday,5,22,85,23,25,none
4738,2018-12-22,Saturday,5,12,55,62,36,none
4739,2018-12-23,Sunday,32,43,57,14,81,promotion
4740,2018-12-24,Monday,3,48,38,25,43,none
4741,2018-12-25,Tuesday,26,49,16,38,25,none
4742,2018-12-26,Wednesday,31,14,15,70,48,none
4743,2018-12-27,Thursday,12,33,62,40,28,none
4744,2018-12-28,Friday,11,8,99,61,6,none
4745,2018-12-29,Saturday,3,12,26,63,96,none
4746,2018-12-30,Sunday,12,40,13,48,26,none
4747,2018-12-31,Monday,13,41,69,36,72,promotion
4748,2019-01-01,Tuesday,21,3,106,8,97,promotion
4749,2019-01-02,Wednesday,10,47,59,3,26,none
4750,2019-01-03,Thursday,36,11,14,10,23,none
4751,2019-01-04,Friday,7,50,59,44,16,none
4752,2019-01-05,Saturday,32,24,44,50,48,none
4753,2019-01-06,Sunday,28,32,33,41,16,none
4754,2019-01-07,Monday,11,39,83,57,48,promotion
4755,2019-01-08,Tuesday,49,33,79,53,43,promotion
4756,2019-01-09,Wednesday,9,48,39,67,51,promotion
4757,2019-01-10,Thursday,26,31,63,21,89,promotion
4758,2019-01-11,Friday,38,1,101,52,14,promotion
4759,2019-01-12,Saturday,16,55,41,63,24,none
4760,2019-01-13,Sunday,27,54,91,45,58,promotion
4761,2019-01-14,Monday,6,13,95,5,50,none
4762,2019-01-15,Tuesday,19,22,40,29,53,none
4763,2019-01-16,Wednesday,1,12,60,35,83,none
4764,2019-01-17,Thursday,37,29,1,52,18,none
4765,2019-01-18,Friday,33,11,34,69,9,none
4766,2019-01-19,Saturday,38,24,53,22,22,none
4767,2019-01-20,Sunday,19,14,89,34,14,none
4768,2019-01-21,Monday,14,1,81,35,81,promotion
4769,2019-01-22,Tuesday,20,14,9,35,38,none
4770,2019-01-23,Wednesday,3,17,97,33,57,promotion
4771,2019-01-24,Thursday,48,29,66,3,78,promotion
4772,2019-01-25,Friday,41,22,17,33,34,none
4773,2019-01-26,Saturday,42,13,24,34,76,none
4774,2019-01-27,Sunday,1,38,94,10,65,promotion
4775,2019-01-28,Monday,39,18,8,72,15,none
4776,2019-01-29,Tuesday,1,38,94,24,44,promotion
4777,2019-01-30,Wednesday,10,34,38,72,25,none
4778,2019-01-31,Thursday,4,47,2,12,92,none
4779,2019-02-01,Friday,6,6,49,36,21,none
4780,2019-02-02,Saturday,18,10,57,25,31,none
4781,2019-02-03,Sunday,19,24,42,74,15,none
4782,2019-02-04,Monday,46,21,111,47,45,promotion
4783,2019-02-05,Tuesday,12,28,104,24,95,promotion
4784,2019-02-06,Wednesday,1,30,17,44,17,none
4785,2019-02-07,Thursday,39,24,43,24,1,none
4786,2019-02-08,Friday,45,29,58,7,49,none
4787,2019-02-09,Saturday,42,35,37,21,44,none
4788,2019-02-10,Sunday,18,1,27,47,5,none
4789,2019-02-11,Monday,45,20,33,33,69,none
4790,2019-02-12,Tuesday,19,41,113,43,19,promotion
4791,2019-02-13,Wednesday,7,28,21,20,36,none
4792,2019-02-14,Thursday,16,44,43,65,19,none
4793,2019-02-15,Friday,40,35,62,63,2,promotion
4794,2019-02-16,Saturday,1,46,10,5,60,none
4795,2019-02-17,Sunday,38,15,19,57,34,none
4796,2019-02-18,Monday,37,27,37,32,45,none
4797,2019-02-19,Tuesday,8,51,82,49,85,promotion
4798,2019-02-20,Wednesday,46,17,119,72,92,promotion
4799,2019-02-21,Thursday,12,27,20,50,42,none
4800,2019-02-22,Friday,5,4,73,13,76,none
4801,2019-02-23,Saturday,7,33,63,18,33,none
4802,2019-02-24,Sunday,39,8,26,30,40,none
4803,2019-02-25,Monday,41,36,26,52,8,none
4804,2019-02-26,Tuesday,7,56,12,4,54,none
4805,2019-02-27,Wednesday,17,34,36,31,42,none
4806,2019-02-28,Thursday,35,54,50,46,26,promotion
4807,2019-03-01,Friday,17,54,101,24,63,promotion
4808,2019-03-02,Saturday,33,24,86,19,86,promotion
4809,2019-03-03,Sunday,29,49,16,67,55,promotion
4810,2019-03-04,Monday,37,36,52,21,42,none
4811,2019-03-05,Tuesday,33,4,91,49,33,promotion
4812,2019-03-06,Wednesday,49,39,29,22,10,none
4813,2019-03-07,Thursday,9,1,99,63,42,promotion
4814,2019-03-08,Friday,22,50,19,30,72,none
4815,2019-03-09,Saturday,25,56,95,69,58,promotion
4816,2019-03-10,Sunday,17,39,93,42,50,promotion
4817,2019-03-11,Monday,22,41,106,62,80,promotion
4818,2019-03-12,Tuesday,11,59,25,31,33,none
4819,2019-03-13,Wednesday,33,8,70,3,56,none
4820,2019-03-14,Thursday,9,27,88,9,89,promotion
4821,2019-03-15,Friday,38,19,91,7,15,none
4822,2019-03-16,Saturday,7,13,21,43,85,none
4823,2019-03-17,Sunday,27,7,72,46,25,none
4824,2019-03-18,Monday,43,34,67,52,87,promotion
4825,2019-03-19,Tuesday,28,9,17,37,99,none
4826,2019-03-20,Wednesday,46,37,116,24,55,promotion
4827,2019-03-21,Thursday,26,26,92,1,96,promotion
4828,2019-03-22,Friday,21,6,54,2,3,none
4829,2019-03-23,Saturday,21,28,30,43,51,none
4830,2019-03-24,Sunday,14,25,72,27,57,none
4831,2019-03-25,Monday,35,19,100,49,12,promotion
4832,2019-03-26,Tuesday,5,58,38,49,52,promotion
4833,2019-03-27,Wednesday,49,32,39,73,24,promotion
4834,2019-03-28,Thursday,15,34,11,19,44,none
4835,2019-03-29,Friday,25,52,35,19,60,none
4836,2019-03-30,Saturday,2,34,85,14,57,none
4837,2019-03-31,Sunday,40,27,15,8,4,none
4838,2019-04-01,Monday,44,32,31,4,72,none
4839,2019-04-02,Tuesday,14,15,55,21,10,none
4840,2019-04-03,Wednesday,37,13,90,55,11,promotion
4841,2019-04-04,Thursday,34,36,39,51,95,promotion
4842,2019-04-05,Friday,13,25,97,67,2,promotion
4843,2019-04-06,Saturday,17,9,60,57,21,none
4844,2019-04-07,Sunday,6,56,98,58,83,promotion
4845,2019-04-08,Monday,34,10,57,13,46,none
4846,2019-04-09,Tuesday,32,53,20,41,38,none
4847,2019-04-10,Wednesday,9,40,84,58,24,promotion
4848,2019-04-11,Thursday,34,12,30,20,63,none
4849,2019-04-12,Friday,1,13,102,67,45,promotion
4850,2019-04-13,Saturday,33,18,2,69,58,none
4851,2019-04-14,Sunday,32,36,54,23,91,promotion
4852,2019-04-15,Monday,3,33,73,42,45,none
4853,2019-04-16,Tuesday,43,1,5,61,70,none
4854,2019-04-17,Wednesday,28,47,38,13,46,none
4855,2019-04-18,Thursday,17,12,52,66,21,none
4856,2019-04-19,Friday,24,20,103,19,50,promotion
4857,2019-04-20,Saturday,3,25,90,4,71,none
4858,2019-04-21,Sunday,8,12,90,64,52,promotion
4859,2019-04-22,Monday,38,52,119,22,70,promotion
4860,2019-04-23,Tuesday,46,29,38,40,14,none
4861,2019-04-24,Wednesday,21,18,61,9,4,none
4862,2019-04-25,Thursday,1,5,103,66,97,promotion
4863,2019-04-26,Friday,8,58,117,42,54,promotion
4864,2019-04-27,Saturday,26,23,24,33,29,none
4865,2019-04-28,Sunday,25,23,114,55,50,promotion
4866,2019-04-29,Monday,2,55,56,49,25,none
4867,2019-04-30,Tuesday,36,2,78,19,56,none
4868,2019-05-01,Wednesday,31,46,115,32,61,promotion
4869,2019-05-02,Thursday,35,2,33,52,63,none
4870,2019-05-03,Friday,29,9,21,61,60,none
4871,2019-05-04,Saturday,35,24,29,16,46,none
4872,2019-05-05,Sunday,22,48,114,21,28,promotion
4873,2019-05-06,Monday,24,17,38,18,59,none
4874,2019-05-07,Tuesday,18,39,71,40,3,none
4875,2019-05-08,Wednesday,6,23,116,67,46,promotion
4876,2019-05-09,Thursday,4,12,65,63,98,promotion
4877,2019-05-10,Friday,26,45,102,13,20,promotion
4878,2019-05-11,Saturday,22,29,82,48,81,promotion
4879,2019-05-12,Sunday,7,36,81,35,78,promotion
4880,2019-05-13,Monday,20,13,86,20,81,promotion
4881,2019-05-14,Tuesday,23,4,74,49,34,none
4882,2019-05-15,Wednesday,24,43,117,10,56,promotion
4883,2019-05-16,Thursday,22,13,108,28,52,promotion
4884,2019-05-17,Friday,13,57,67,70,46,promotion
4885,2019-05-18,Saturday,23,3,2,38,7,none
4886,2019-05-19,Sunday,11,12,2,63,93,none
4887,2019-05-20,Monday,15,9,104,25,65,promotion
